URL,Title,Content
https://docwiki.embarcadero.com/ERStudioDA/203/en/Data_Model_Window,Data Model Window,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Application Interface
The Data Model window displays the logical and physical data model. You can access functionality through the menus, shortcut menus, and tool bar buttons. The Data Model window lets you move diagram objects, copy and paste them in a new location, resize the diagram objects, and change their colors.
The Data Model Window also displays physical schema objects like Procedures, Functions, Packages, Auxiliary Tables, Tablespaces, Materialized Views, and Synonyms. This presents a visual representation of object dependencies for impact analysis.
If you right-click a relationship, ER/Studio Data Architect opens a shortcut menu that lets you modify the relationship between entities or tables.
In the Data Model Window, ER/Studio DA displays useful information about each object in your Data Model in the
Pop-up Windows
,
Zoom Window
, and
Overview Window
.
See Also
Overview
Data Model Explorer
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Data_Model_Window&oldid=5124
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Data_Modeling_Concepts,Data Modeling Concepts,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Overview
A data model represents the things of significance to your enterprise and the relationships between them. At its core, a data model depicts the underlying structure of an enterprise's data and the business rules governing it. A data model is comprised of two parts, a logical design and a physical design.
The following describes the main components of an ER/Studio diagram:
The Logical Model
The Physical Design
Data Model Design Principals
The Purpose of a Data Model
The Relational Model
The Entity-Relationship Model
The Dimensional Model
The Logical Model
A logical model is developed before the physical model. It addresses the business and functional requirements of systems development. The logical design allows you to determine the organization of the data that you need to store in a database before you create the database; it serves as a blueprint.
The Physical Design
The physical design addresses the technical implementation of a data model, and shows how the data is stored in the database. For example, you can specify the datatype to be used by each column in the table, and determine how tables will be stored in the database.
Data Model Design Principals
To design the most effective data model possible, you should focus on the logical design before developing the physical design. Both the logical and physical design processes are complex, so it is best to separate rather than to mix the two. A sound logical design should streamline the physical design process by clearly defining data structures and the relationships between them.
The Purpose of a Data Model
A data model can be useful for other things in addition to creating databases, although creating a database is generally its primary purpose. In systems development, the goal is to create an effective database application that can support some or all of your enterprise. However, a data model of your business can help you define operational aspects of your business that you might otherwise overlook. Also, a well-defined data model that accurately represents your business, can be helpful in orienting employees to goals and operations. The data model can also serve as an invaluable communications tool for both internal and external constituents.
The Relational Model
Most early data models were developed to help systems analysts make business data conform to a physical database or machine architecture. Hierarchical and network models often ran most efficiently on particular systems. In the early 1970s E. F. Codd developed the relational data model, based on relational algebra. The relational model stressed data independence, where data independence is defined as independence of data from the underlying physical structure in which it is stored. Thus, systems that supported relational data models let users easily migrate data to larger or newer systems with little regard to the physical differences between storage devices.
The power of the relational model lies in its simplicity. In the relational model, data is organized in tables of rows and columns. Each table represents one type of data. Each row, or tuple, represents one item of data of that type. Each column, or domain, represents one type of information about the type of data stored in the table.
The Entity-Relationship Model
Peter Chen introduced entity-relationship modeling during the late 1970s. Along with a number of other theorists, such as Hammer and McLeod with their Semantic Data Model, Chen introduced a new way of thinking about data. Chen's ideas stressed that a data model should represent the reality of a business, without regard for how that model might be implemented in a manual or automated system. Though it can seem ridiculous today, these ideas were revolutionary at the time, and were instrumental in freeing individuals from the constraints of a hierarchical business model. The ability to model a business 'on paper' let business planners test out and debug ideas before implementing them, thus saving money, other resources, and aggravation.
The basic idea behind entity-relationship modeling is this: everything in a business can be generalized into an abstract or archetypal ideal, which we call an entity. These entities have certain characteristics or attributes. These entities also are related to one another through actions that each entity performs on one or more of the other entities. We call these actions, relationships.
In determining the relationship between each of the entities in a data model, you will define a number of business rules. Business rules define your business and how you run it. For instance, you know that to be useful, each employee ID, project ID, and department ID must be unique. While you could use the social security number as the employee ID, you might want to keep the ID short and more easily sorted. More complex issues to consider are questions such as, ""How are we to connect employees, projects, and departments so that we minimize data redundancy and maximize our reporting capabilities?"" The answers to this and other questions form the rules by which you run your business.
Attribute definitions can be used along with relationships to determine or enforce business rules. You can define a particular set of valid values for any attribute of any entity. For example, you can define a valid range of salaries for a subset of employees for an attribute called Salary. This set of values is known as a domain.
The Dimensional Model
Dimensional modeling is generally agreed to be the most useful for representing end-user access to data. Where a single entity-relationship diagram for an enterprise represents every possible business process, a dimensional diagram represents a single business process in a fact table. ER/Studio Data Architect can identify individual business process components and create the DM diagram for you.
You can create a dimensional diagram by starting with a logical model, by reverse-engineering, by importing an SQL or ERX file, or by adding a new physical model.
See Also
Developing a Data Model
Best Practices
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Data_Modeling_Concepts&oldid=5125
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Data_Modeling_Fundamentals,Data Modeling Fundamentals,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Overview
ER/Studio Data Architect is an entity-relationship modeling tool. The following sections outline data modeling concepts and especially entity-relationship modeling concepts, upon which ER/Studio Data Architect is based. The design process, from creating a logical model to creating the physical model, is also explained in the following sections.
Data Modeling Concepts
: Describes data modeling concepts, the development of the relational model, entity-relationship modeling, and the IDEF1X methodology.
Developing a Data Model
: Describes the steps involved in creating the logical design; including naming objects; documenting the design; and normalizing the model; as well as creating the physical design, from transforming the physical design from the logical model to denormalizing the physical design and implementing the database.
See Also
Configuring and Customizing
Creating and Working With Data Models
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Data_Modeling_Fundamentals&oldid=5126
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Database_Privileges_for_Reverse_Engineering,Database Privileges for Reverse Engineering,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Reverse Engineering an Existing Database
For SQL Server you need to ensure that you have SELECT privileges on the following system tables:
master.dbo.sysmessages
master.dbo.syslanguages
master.dbo.syslogins
master.dbo.sysremotelogins
master.dbo.sysservers
master.dbo.sysdatabases
master.dbo.sysprocesses
master.dbo.sysdevices
master.dbo.spt_values
master.dbo.sysoledbusers
master..sysxlogins
master.dbo.syssrvroles
master.dbo.sysloginroles
master.dbo.sysconfigures
master.dbo.sysusages
master.dbo.sysdevices
sysforeignkeys
sysprotects
sys.views
sysindexkeys
sysalternates
syskeys
syslogs
sysfiles
sysmembers
systhresholds
See Also
Using Native or Direct Database Connections
Configuring ODBC Data Source and Target Connections
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Database_Privileges_for_Reverse_Engineering&oldid=4159
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Database_Support_and_Connectivity,Supported Database Platforms,"From ER/Studio Data Architect
(Redirected from
Database Support and Connectivity
)
Jump to:
navigation
,
search
Go Up to
Main Page
ER/Studio Data Architect supports the following database platforms:
Database
Version
Amazon Redshift
Databricks
Embarcadero InterBase
XE, XE3, 2007, 2009
Firebird
1.5, 2.x
Google BigQuery
Greenplum
4.2
Hadoop Hive
0.12, 0.13
Hitachi HiRDB
IBM Db2 Common Server
IBM Db2 for iSeries
V4R5, V5R2
IBM Db2 for LUW
5.x - 10.x
IBM Db2 for z/OS
5.x - 11.x
IBM Informix Dynamic Server
9.x
IBM Informix OnLine and SE
IBM Netezza
4.6, 5.0, 6.0, 7.0
JSON Instance and Schema Files
Microsoft Access
2.0, 95, 97, 2000, 2013
Microsoft Azure SQL Database
Microsoft Azure Synapse Analytics
Microsoft SQL Server
6.5, 7, 2000, 2005, 2008, 2012, 2014, 2016, 2017, 2019
Microsoft Visual FoxPro
2, 3, 5
MongoDB
2.6, 3.0, 3.2, 3.4, 3.6, 4.x
MySQL
3.x, 4.x, 5.x, 8.0
Oracle
7.x, 8.x, 9i, 10g, 11g, 12c, 18c, 19c
ODBC / ANSI SQL
PostgreSQL
8.x, 9.x, 10.x, 11.x, 12.x
SAP Adaptive Server Anywhere (ASA)
5, 6, 7, 8, 9, 10
SAP Adaptive Server Enterprise (ASE)
11.9.2, 12.x, 15.0
SAP IQ
12.x, 15.x, 16.x
Snowflake
Teradata
V2R4, V2R5, V2R6, 12, 13.0, 14.x, 15.10
Database Connectivity
The following table describes the necessary client software needed to successfully connect to a target database.
When selecting client software, make sure the DBMS version matches the client software version. In cases where the client libraries are backward compatible, the latest client version is recommended. Please refer to the DBMS vendor for specific client software and the database versions for which it is supported.
Database
Required Client Libraries
Vendor
Google BigQuery
BigQuery ODBC
Magnitude Simba
Hitachi HiRDB
Hitachi ODBC
Hitachi
IBM DB/2 OS/390 / IBM DB2 LUW
IBM DB2 Connect
IBM
IBM AS/400
IBM Client Access for AS/400
IBM
Informix OnLine and SE
Informix-Cli and ODBC
Informix Software, Inc. and Intersolv, Inc.
InterBase
ODBC
IDERA, Inc.
Microsoft Access
Access ODBC
Microsoft
Microsoft SQL Server
SQL Server Client Tools
Microsoft
Microsoft Azure SQL DB
Microsoft SQL Server Native Client 11
Microsoft ODBC 17
Microsoft
Microsoft Azure Synapse
Microsoft SQL Server Native Client 11
Microsoft ODBC 17
Microsoft
Microsoft Visual FoxPro
FoxPro ODBC
Microsoft
MySQL
MySQL ODBC
MySQL
Netezza
ODBC
Netezza Corporation
Teradata
Teradata ODBC
Teradata
Oracle
SQL*Net or Net8 with configuration files (hosts, tnsnames.ora)
Oracle
PostgreSQL
PostgreSQL ODBC
Postgre
Sybase ASA
Sybase ASA ODBC
Sybase
Sybase ASE
Sybase Open Client
Sybase
Sybase Adaptive Server IQ
Sybase ASA ODBC
Sybase
Sybase Watcom SQL Anywhere
SQL Anywhere ODBC
Sybase
For information on connecting to databases in ER/Studio Data Architect, see
Connecting to Database Sources and Targets
.
See Also
Changing the Database Platform of a Model
Connecting to Database Sources and Targets
System Requirements
Databricks Support
JSON Support
MongoDB Support
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Supported_Database_Platforms&oldid=7830
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Databricks_Support,Databricks Support,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Supported Database Platforms
ER/Studio supports Databricks as a Core Platform, which enables you to:
reverse engineer from the Unity Data Catalog
generate DDL Code
import DDL Code
generate ALTER script
ER/Studio allows you to design and document Delta tables within a Unity Data Catalog instance.
Connecting to the Unity Data Catalog
Before connecting to the Unity Data Catalog, you must download and install the Databricks ODBC driver from the Databricks website at
https://www.databricks.com/spark/odbc-drivers-download
.
For more information about configuring these connections, see
Configuring ODBC Data Source and Target Connections
.
Once you configure your ODBC driver, you can connect to your Unity Data Catalog, and then either reverse engineer or use the Compare and Merge Utility for your Databricks Catalogs and Schemas. 
Note that the ER/Studio user interface refers to
Database
and
Owners
, which equate to Databricks Catalog and Schema Objects, respectively.
For more information about reverse engineering, see
Reverse Engineering an Existing Database
. For more information about using the compare/merge feature, see
Using the Compare and Merge Utility
.
What Databricks features are available?
With ER/Studio’s Databricks support, you can work with the following features available on Delta tables in the Unity Data Catalog:
Primary Key, Foreign Key, and Check Constraints
Materialized Views
Managed & Unmanaged Tables
Clustering and Partitioning
Bloom Filter Indexes
Functions and Mask Functions in Tables
Views
Databricks includes data types for creating denormalised structures to improve performance. ER/Studio has some powerful tools to allow you to generate these nested structures both to and from logical data models with containment relationships. For more information about this feature, see
Containment Relationships
.
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Databricks_Support&oldid=7881
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Datatype_Mappings_File_Merge_Tool,Datatype Mappings File Merge Tool,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Customizing Datatype Mappings
As new versions of ER/Studio are released, new data types are introduced. The Datatype Mappings File Merge tool allows you to merge user-defined logical and physical datatypes and their mappings from previous versions of ER/Studio into the latest version and resolve any duplication.
The Datatype Mappings File Merge utility merges datatypes and mappings within the
DatatypeMappings_SystemDefault.xml
file from a previous version to the current version in the Data Type Mapping folder. You can change the current version's folder location from the default
C:\ProgramData\Idera\ERStudioDA_xx.x\DatatypeMapping
by going to
Tools > Options
and searching for the appropriate location.
The following merge options are available:
Resolve Logical Types with Duplicate Names
. This option resolves issues when user-defined logical types in the source have the same name as new logical types in the target. Available options include:
Rename imported type with ‘_1’
Overwrite target type and mappings
Skip import of duplicate type
Resolve Different Physical Mappings
. This option resolves issues when a physical data type found in the source file is different from the target. Available options include:
Use mapping from source
Use mapping from target
How the Tool Works
Upon execution, the utility:
Copies
DatatypeMappings_SystemDefault.xml
and names the copy
DatatypeMappings_SystemDefault_old.xml
.
Merges mappings without any collisions into the target.
Resolves any collisions based on the options mentioned previously.
Saves the new target file as
DatatypeMappings_SystemDefault.xml
.
Displays a report of how it resolved any collisions.
You can roll back any changes by restoring the
DatatypeMappings_SystemDefault_old.xml
file in the latest version folder
C:\ProgramData\Idera\ERStudioDA_xx.x\DatatypeMapping
to
DatatypeMappings_SystemDefault.xml
, and then restarting ER/Studio Data Architect.
Note:
Existing models do not automatically use updated datatype mappings. To apply updated mappings to an existing model, select the model, open the Model Options dialog, and then click
Update Datatype Mapping
.
See Also
Logical Design Concepts
Working with Universal Mappings
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Datatype_Mappings_File_Merge_Tool&oldid=7708
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Defining_Index_Storage,Defining Index Storage,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Developing the Physical Model
Contents
1
GreenPlum Index Storage Options
2
Hitachi HiRDB Index Storage Options
3
IBM DB2 for z/OS Index Storage Options
4
Informix Index Storage Options
5
Interbase Index Storage Options
6
Microsoft SQL Server Index Storage Options
7
Oracle Index Storage Options
8
Postgre SQL Index Storage Options
9
Sybase SQL Anywhere Index Storage Options
10
Sybase System 10, ASE Index Storage Options
11
See Also
Storage parameters affect both how long it takes to access data stored in the database and how efficiently space in the database is used. For heavily accessed tables, place these tables in one location and place the indexes of the table in a different location on different physical disk arrays. This will improve performance, because separate threads will be created to access the tables and indexes.
You can define how your tables are stored using the options in the Index Editor, which is accessible through the Index tab of the Table Editor.
In the
Data Model
Window, double-click the table for which you want to specify index storage options.
From the
Table Editor
, click the
Indexes
tab, select the index for which you want to specify storage options, and then click
Edit
.
The
Index Editor
appears with options that are specific to the database platform and version.
Complete the
Index Editor
options as required, click
OK
to exit the
Index Editor
, and then click
OK
again to exit the
Table Editor
.
For information on the storage options available for your database platform, click a link below:
GreenPlum Index Storage Options
Hitachi HiRDB Index Storage Options
IBM DB2 for z/OS Index Storage Options
Informix Index Storage Options
Interbase Index Storage Options
Microsoft SQL Server Index Storage Options
Oracle Index Storage Options
Postgre SQL Index Storage Options
Sybase SQL Anywhere Index Storage Options
Sybase System 10, ASE 10, 11 Index Storage Options
GreenPlum Index Storage Options
Tablespace (TABLESPACE)
Specifies the name of the tablespace where the index is stored.
Hitachi HiRDB Index Storage Options
Index Storage (ON)
Specifies where to store the index.
PCTFREE (PCTFREE)
Specifies the maximum percentage of space in each data block to reserve for future updates. This reserved space helps to avoid row migration and chaining caused by an update operation that extends the length of a data row. Tables that will not be updated should have this value set to 0.
Unbalanced Split (UNBALANCED SPLIT)
Specifies that in order to maintain the balance of the index tree and improve performance the index pages can be split.
IBM DB2 for z/OS Index Storage Options
The storage options for an IBM DB2 for z/OS appear on the Options tab of the Index Editor for that platform. For more information, see
IBM DB2 for z/OS Table Storage Options
.
Informix Index Storage Options
Fill Factor (FILLFACTOR)
Specifies the percent or degree of index-page fullness. A low value provides room for index growth. A high value compacts the index. If an index is full (100 percent), any new inserts result in splitting nodes.
Interbase Index Storage Options
External File
Specifies where to store the index.
Microsoft SQL Server Index Storage Options
The options available depend on the version of the database.
Segment (ON)
Specifies where the index will be stored.
File Group (ON)
Specifies where the index will be stored.
Fill Factor (FILLFACTOR)
Specifies the percent or degree of index-page fullness. A low value provides room for index growth. A high value compacts the index. If an index is full (100 percent), any new inserts result in splitting nodes.
Pad Index (PAD_INDEX)
Specifies how much space to leave available on each page in the intermediate levels of the index. If
PAD_INDEX
is not used, by default each intermediate index page is given only enough empty space to hold at least one row of the maximum size the index can have. For tables with heavy index updates, this can cause the intermediate index pages to split often, causing unnecessary overhead. To prevent intermediate index page splitting, assign both the
FILLFACTOR
and the
PAD_INDEX
options. The
PAD_INDEX
option uses the
FILLFACTOR
, and applies it to the intermediate index pages. For example, if a
FILLFACTOR
of 80 is specified, then the
PAD_INDEX
will use this value, and only fill 80% of the intermediate index page space, instead of leaving enough space for just one new row.
Sort In Tempdb (SORT_IN_TEMPDB)
Specifies to use tempdb to store intermediate sort results that are used to build the index. Although this increases the amount of temporary disk space that is used to create an index, it could reduce the time required to create or rebuild an index when tempdb is on a disparate set of disks from that of the user database.
Partition Keys
Select the key to use when partitioning the index. Partitioning the index can substantially reduce query time, improving the load time and maintainability of the index.
Compression
Specifies the data compression option for the specified table, partition number, or range of partitions. Options include:
NONE
: (Default) Table or specified partitions are not compressed.
ROW
: Table or specified partitions are compressed using row compression.
PAGE
: Table or specified partitions are compressed using page compression.
On Partitions
Specifies which partitions are affected. If this field is blank, the compression selection applies to all partitions of a partitioned index.
Oracle Index Storage Options
Tablespace (TABLESPACE)
Specifies the name of the tablespace where the index is stored.
Initial Transactions (INITTRANS)
Specifies the number of DML transactions for which space is initially reserved in the data block header. Oracle stores control information in the data block to indicate which rows in the block contain committed and uncommitted changes. The amount of history that is retained is controlled by this parameter. If too many transactions concurrently modify the same data block in a very short period, Oracle may not have sufficient history information to determine whether a row has been updated by a ""too recent"" transaction. Specify a higher value for indexes that may experience many transactions updating the same blocks.
Max Transactions
(MAXTRANS)
Once the space reserved by INITRANS is depleted, space for additional transaction entries is allocated out of any available free space. Once allocated, this space effectively becomes a permanent part of the block header. This parameter limits the number of transaction entries that can concurrently use data in a data block and therefore limits the amount of free space that can be allocated for transaction entries in a data block.
Percent Free (PCTFREE)
Specifies the maximum percentage of space in each data block to reserve for future updates. This reserved space helps to avoid row migration and chaining caused by an update operation that extends the length of a data row. Tables that will not be updated should have this value set to 0.
Initial Extent
(INITEXTENT)
Specifies the initial number of data blocks that Oracle should reserve. Oracle will reserve the number of data blocks that correspond to the initial extent for the rows of that table.
Next Extent (NEXT)
Specifies the size in kilobytes of the next extent. You should monitor this figure against the largest available chunk of free space in the tablespace. If a table cannot allocate its next extent, it will no longer be able to extend and, therefore, cannot accept additional data.
Percent Increase (PCTINCREASE)
Specifies the percentage by which the next extent should grow over the size of the previous extent. Be careful when setting Percent Increase because it magnifies how an object grows and, therefore, can materially affect available free space in a tablespace.
Min Extents (MINEXTENTS)
Specifies the number of extents to allocate when the segment is created. Controls free space fragmentation by making sure that every used or free extent is at least as large as the value you specify.
Max Extents (STORAGE (MAXEXTENTS))
Species the maximum number of extents that Oracle can allocate to the index. Once this limit is reached, Oracle prevents further growth of the cluster and cannot accept additional data. Carefully monitor the number extents already allocated to the index with this limit.
Postgre SQL Index Storage Options
Tablespace (TABLESPACE)
Specifies the name of the tablespace where the index is stored.
Sybase SQL Anywhere Index Storage Options
DB Space (IN)
Specifies where the index is stored.
Sybase System 10, ASE Index Storage Options
Segment (ON)
Specifies where the index will be stored.
Max Rows per Page (MAX_ROWS_PER_PAGE)
Specifies the maximum number of rows per page. This restricts the number of rows allowed on a page, reducing lock contention and improving concurrency for frequently accessed tables. The default value is 0, which creates clustered indexes with full data pages, non clustered indexes with full leaf pages, and leaves a comfortable amount of space within the index B-tree in both the clustered and nonclustered indexes.
For heap tables and clustered indexes, the range for
MAX_ROWS_PER_PAGE
is 0-256. For non clustered indexes, the maximum value for
MAX_ROWS_PER_PAGE
is the number of index rows that fit on the leaf page, without exceeding 256. To determine the maximum value, subtract 32 (the size of the page header) from the page size and divide the difference by the index key size.
Fill Factor (FILLFACTOR)
Specifies the percent or degree of index-page fullness. A low value provides room for index growth. A high value compacts the index. If an index is full (100 percent), any new inserts result in splitting nodes.
See Also
Creating and Editing Indexes
Partitioning a Table Index
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Defining_Index_Storage&oldid=6381
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Defining_Model_Options_for_the_Selected_Model,Defining Model Options for the Selected Model,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Overview
Model Options
for the selected model define naming rules, model notation, default datatype, datatype mappings, rolename prefixes, and the attributes order. Use Model Options also to synchronize entity and table names, and attribute and column names.
The preferences set here are maintained in the diagram
.dm1
file.
To set Model Options
Right-click the target model, and then click
Model Options
or go to
Model > Model Options.
Depending on the target model selected, the Logical Model Options or Physical Model Options dialog displays.
Complete the changes on the General Options and Name Handling tabs, and then click
OK
.
Note:
The options that appear depend on whether the selected model is a logical or a physical model type.
The following describe options that require additional explanation.
General Options tab
Name Handling Options tab
General Options tab
Name
Description
Max Table Name Length
or
Max Entity Length
Read-only
Platform-dependent value.
Auto Rolename Prefix
(
Logical Model Only
)
Specify a string to add to the beginning of all rolenames.
Varchar/Char Size Unit
(
Physical Model Only
)
Size unit measured by BYTE or CHAR to support the varchar2 data type.
FK Column Definition/Note Synchronization
(
Physical Model Only
)
Options include:
None
. The
Note
and
Definition
text from the parent PK columns is propagated when the relationship is created or a new column is added to the primary key. If there are any changes to the parent PK columns, then the changes are not synchronized with the child columns.
Partial
|| The
Note
and
Definition
text from the parent PK column is propagated when the relationship is created or a new column is added to the primary key and the text is kept synchronized with the parent PK columns as long as the text in the parent equals the text in the child. If the text in the foreign key attributes is changed in the child, the tie between the parent and child is broken.
PK Indexes
(
Logical Model Only
)
Select
Manual Sequence
to manually change the sequencing of primary key index columns using the Index Editor. Otherwise, you cannot manually change the sequence of the index.
Attribute Order
(
Logical Model Only
)
Select
Logical Order
to position all primary key columns before non-key columns. Select
Physical Order
to position the keys to mimic the order in the physical model, meaning that primary keys can appear before or after non-key columns. Select
Logical Order
to prevent primary keys from being reordered in the Entity Editor. If
Logical Order
is selected after selecting
Physical Order
, the primary keys in each entity are re-sequenced so they appear first in the attributes list.
Note:
Set the default column sequence for new models on the
Options Editor > Application tab
.
WARNING:
If the Display Level in the Diagram and Object Display Options editor does not match the Attribute Order designation in the Model Options, drag and drop errors and on-screen editing errors can occur. If the true attribute sequence, as designated in the Model Options and the displayed sequence, as designated in the Diagram and Object Display Options, are not synchronized, then ER/Studio Data Architect cannot make the appropriate changes to the entity.
View Parser
(
Logical Model Only
)
Determines which parser is used to validate the SQL produced when creating a View. This feature allows you to maintain and parse platform-specific syntax in the logical model. If you use the same parser for both the logical model and the targeted platform, then after generating a physical model you do not need to rewrite the View SQL.
Datatype Mapping
(
Logical Model Only
)
If you have customized a datatype mapping for the selected database platform, from the Datatype Mapping list you can choose an alternate mapping or the system mapping, which is the default.
Note:
Custom datatype mappings are created using the Datatype Mapping Editor
Tools > Datatype Mapping Editor
.
Show Containment Properties
(
Logical Model Only
)
Check this option to display containment properties in the Relationship Editor dialog box.
Name Handling Options tab
Sets the synchronization level between entity and table names.
Name
Description
Complete Synchronization
Matches table and column names with their associated entity and column names. Both names are always synchronized.
Partial Synchronization
Automatically synchronizes table and column names with their associated entity and attribute names unless you edit the table name, which breaks the synchronization so that the names can be different. If names are the same, editing the entity name updates the table name.
No Synchronization
Prompts you to manually specify both sets of names. Entity and table names are separate. Also, the rolenames link is broken so that in a foreign key relationship child and parent attributes can have different names.
Enable Logical Name Editing
Enables corresponding objects to be directly edited from the table or entity editor. For example, attribute names can be edited from the Table Editor and column names can be edited from the Entity Editor.
See Also
Configuring and Customizing
Data Modeling Fundamentals
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Defining_Model_Options_for_the_Selected_Model&oldid=6955
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Defining_Source_Systems,Defining Source Systems,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Data Lineage Workflow
Data sources can originate from models in the active diagram (local models), from external sources imported into the active diagram, or from a data sources created on the Data Lineage tab. You can import the source  from
*.dm1
files,
*.dt1
files, database or SQL files, flat files, and other common application files. Potential sources from the open diagram are found on the Data Lineage tab, which can be seen by expanding
Data Sources > Local Models
.
Note:
Source data imported through the Data Lineage tab only includes information such as table and column name, datatype, nullability, primary key, and column definitions. To obtain more details, reverse engineer the database or import it into ER/Studio Data Architect using the Metadata Wizard.
Contents
1
Creating a New Source
1.1
General tab
1.2
Model Usage tab
2
Importing External Source into Other Sources
3
See Also
Creating a New Source
From the Data Lineage tab, expand the
Data Sources
node.
Right-click
Other Sources
, and then click
New Source
.
Complete the Data Source Properties dialog as required, and then click
OK
when complete.
The new source appears under the
Other Sources
node with one empty object node, which may be Tables or Entities depending on the data source type defined. You can edit the new source model by expanding the
Other Sources
node, and then the new source node. Then, right-click the source object, and select
Add Table/Entity
to launch the Table or Entity Editor.
The following describe options require additional explanation:
General tab
General Properties
Name
. The name you give it here appears as a data source in the
Other Sources
node within the Data Lineage tab.
Type
. Select the source type. This setting affects available options in the Connectivity group. For example, select
Relational
for a DBMS such as MySQL.
Connectivity Properties
.
Host, Server/Service, Port
. For connecting to an external DBMS. For an existing ER/Studio Data Architect physical model, leave blank.
DBMS Type
,
Version
,
Location/Path
,
File Type
,
Encoding
. These settings depend on the Type selected above.
Model Usage tab
This is a read-only display of the source defined on the General tab. Ensure that it matches your intentions.
Importing External Source into Other Sources
From the Data Lineage tab, expand the
Data Sources
node.
Right-click
Other Sources
, and then click
Import New Source
.
Complete the Data Source Properties dialog as required, and then click
OK
when complete.
The new source appears under the
Other Sources
node.
The following options require additional explanation:
Page 1 - Please select where you would like to import the source metadata from
From a Repository based DM1 file
. Lets you obtain source from data models and Named Releases managed within the Repository. When you select this option, ER/Studio Data Architect opens the Repository Operation Status dialog box and the Get From Repository dialog box. This process connects to the current Repository Server defined in the Repository settings. The Import Source wizard automatically gets the diagram.
From an SQL file
. ER/Studio Data Architect imports the SQL file.
Compare against a live database
. If you select this option, a page appears where you can select the database and connection type. The connection type can be either ODBC or Native/Direct Connection. For information about connecting to databases, including troubleshooting information, see
Connecting to Database Sources and Targets
.
Comparison Quick Launch
. The Compare Quick Launch data is saved as an *.rvo file. For information on using the Quick Launch option in the wizard, see
Saving and Using Quick Launch Settings
.
Page 5 - Results
Current and Target Model Display Grid
. Between the Source and Target models is a
Resolution
column. The default merge decision is
Merge the data into the new source file
. You can click on any item in the
Resolution
column to enable the decision list. If you want to change the decision, click the list, and then click the new resolution. When you change the default resolution of an object, the decisions of their dependent properties and objects are automatically updated. You can also click the category folders, like the Tables Resolution column to change all the decisions for all the underlying objects in that object category. Use the CTRL key to select multiple items, and then right-click to enable the decision list.
SQL Difference
. To enable the SQL Difference utility, select any difference that is a long text field, such as a Definition, Note, or DDL, and then click SQL Difference to view the differences between the SQL of the models. This utility only allows you to view the differences; difference resolutions are performed on the Results page of the Compare and Merge Utility.
Filter Report on Results
. Create a report of the source content and your chosen resolutions. You can choose to create an HTML or an RTF report.
You can modify the default display using the options at the bottom of the page.
See Also
Relating Source and Target Models
Creating and Editing Data Lineage Data Flows
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Defining_Source_Systems&oldid=7456
"""
